,month,year,County Name,Parameter Name,Arithmetic Mean
3399,10,2017,Colusa,Wind Speed - Resultant,123.0160717
3400,10,2017,El Dorado,Wind Speed - Resultant,81.21846750403225
3401,10,2017,Fresno,Wind Speed - Resultant,102.99388865322581
3402,10,2017,Glenn,Wind Speed - Resultant,121.69547098387098
3403,10,2017,Imperial,Wind Speed - Resultant,105.64700329032259
3404,10,2017,Inyo,Wind Speed - Resultant,105.35223761491936
3405,10,2017,Kern,Wind Speed - Resultant,94.93405091231344
3406,10,2017,Kings,Wind Speed - Resultant,113.58931133870968
3407,10,2017,Los Angeles,Wind Speed - Resultant,86.08251017258064
3408,10,2017,Madera,Wind Speed - Resultant,104.25225131451613
3409,10,2017,Mariposa,Wind Speed - Resultant,97.00465671774194
3410,10,2017,Merced,Wind Speed - Resultant,100.19799730645161
3411,10,2017,Mono,Wind Speed - Resultant,89.31707082258065
3412,10,2017,Orange,Wind Speed - Resultant,85.09918696774193
3413,10,2017,Placer,Wind Speed - Resultant,95.0651880967742
3414,10,2017,Riverside,Wind Speed - Resultant,106.62137066129031
3415,10,2017,Sacramento,Wind Speed - Resultant,104.94792521612904
3416,10,2017,San Benito,Wind Speed - Resultant,45.0494824032258
3417,10,2017,San Bernardino,Wind Speed - Resultant,92.96355913104838
3418,10,2017,San Diego,Wind Speed - Resultant,94.75479869354838
3419,10,2017,San Joaquin,Wind Speed - Resultant,121.72463772282609
3420,10,2017,San Luis Obispo,Wind Speed - Resultant,90.13120868507463
3421,10,2017,Santa Barbara,Wind Speed - Resultant,86.29626787672811
3422,10,2017,Santa Clara,Wind Speed - Resultant,114.11877519354839
3423,10,2017,Shasta,Wind Speed - Resultant,71.66065335483871
3424,10,2017,Stanislaus,Wind Speed - Resultant,113.45878357258064
3425,10,2017,Sutter,Wind Speed - Resultant,102.43783307258064
3426,10,2017,Tehama,Wind Speed - Resultant,113.51418014516129
3427,10,2017,Tulare,Wind Speed - Resultant,86.27844154193549
3428,10,2017,Tuolumne,Wind Speed - Resultant,97.96572579032258
3429,10,2017,Ventura,Wind Speed - Resultant,76.50386310752688
3430,10,2017,Yolo,Wind Speed - Resultant,125.8624328548387
3733,11,2017,Amador,Wind Speed - Resultant,82.37894816666667
3734,11,2017,Butte,Wind Speed - Resultant,86.78363663333333
3735,11,2017,Calaveras,Wind Speed - Resultant,93.79472223333333
3736,11,2017,Colusa,Wind Speed - Resultant,83.31638775862069
3737,11,2017,El Dorado,Wind Speed - Resultant,89.17309026666666
3738,11,2017,Fresno,Wind Speed - Resultant,94.74241690416667
3739,11,2017,Glenn,Wind Speed - Resultant,108.0363194
3740,11,2017,Imperial,Wind Speed - Resultant,102.65652779166666
3741,11,2017,Inyo,Wind Speed - Resultant,104.48606910555556
3742,11,2017,Kern,Wind Speed - Resultant,95.1405105
3743,11,2017,Kings,Wind Speed - Resultant,102.44002747222223
3744,11,2017,Los Angeles,Wind Speed - Resultant,87.75907118166667
3745,11,2017,Madera,Wind Speed - Resultant,97.57604798333334
3746,11,2017,Mariposa,Wind Speed - Resultant,71.62555553333333
3747,11,2017,Merced,Wind Speed - Resultant,95.29055493333334
3748,11,2017,Mono,Wind Speed - Resultant,94.27302395833334
3749,11,2017,Orange,Wind Speed - Resultant,83.26986109583332
3750,11,2017,Placer,Wind Speed - Resultant,87.88652776666666
3751,11,2017,Riverside,Wind Speed - Resultant,108.14138602739726
3752,11,2017,Sacramento,Wind Speed - Resultant,93.8485078219178
3753,11,2017,San Benito,Wind Speed - Resultant,48.05786475
3754,11,2017,San Bernardino,Wind Speed - Resultant,91.64119053958333
3755,11,2017,San Diego,Wind Speed - Resultant,89.79049444350282
3756,11,2017,San Joaquin,Wind Speed - Resultant,112.70737953888889
3757,11,2017,San Luis Obispo,Wind Speed - Resultant,90.24595987155963
3758,11,2017,Santa Barbara,Wind Speed - Resultant,88.27297982857144
3759,11,2017,Santa Clara,Wind Speed - Resultant,100.31623576666667
3760,11,2017,Shasta,Wind Speed - Resultant,94.06367591666667
3761,11,2017,Stanislaus,Wind Speed - Resultant,109.3050483
3762,11,2017,Sutter,Wind Speed - Resultant,91.7565594
3763,11,2017,Tulare,Wind Speed - Resultant,84.37933425833333
3764,11,2017,Tuolumne,Wind Speed - Resultant,88.13156705
3765,11,2017,Ventura,Wind Speed - Resultant,79.23094798055556
3766,11,2017,Yolo,Wind Speed - Resultant,115.53141494642857
4063,12,2017,Amador,Wind Speed - Resultant,80.61194144354839
4064,12,2017,Butte,Wind Speed - Resultant,93.924777
4065,12,2017,Calaveras,Wind Speed - Resultant,94.38198920967743
4066,12,2017,Colusa,Wind Speed - Resultant,77.48353491935484
4067,12,2017,El Dorado,Wind Speed - Resultant,86.51129032258065
4068,12,2017,Fresno,Wind Speed - Resultant,87.07413274798388
4069,12,2017,Glenn,Wind Speed - Resultant,124.89247312903225
4070,12,2017,Imperial,Wind Speed - Resultant,103.81013106451613
4071,12,2017,Inyo,Wind Speed - Resultant,111.56238887311828
4072,12,2017,Kern,Wind Speed - Resultant,88.39027618387097
4073,12,2017,Kings,Wind Speed - Resultant,94.13432482795699
4074,12,2017,Los Angeles,Wind Speed - Resultant,79.64587022258064
4075,12,2017,Madera,Wind Speed - Resultant,85.71075862903226
4076,12,2017,Mariposa,Wind Speed - Resultant,62.33911285483871
4077,12,2017,Merced,Wind Speed - Resultant,81.38421861290323
4078,12,2017,Mono,Wind Speed - Resultant,89.10778133870967
4079,12,2017,Orange,Wind Speed - Resultant,68.31836357258064
4080,12,2017,Placer,Wind Speed - Resultant,95.15966329032258
4081,12,2017,Riverside,Wind Speed - Resultant,100.25526613387098
4082,12,2017,Sacramento,Wind Speed - Resultant,100.39241784516129
4083,12,2017,San Benito,Wind Speed - Resultant,33.292416177419355
4084,12,2017,San Bernardino,Wind Speed - Resultant,79.26643545564515
4085,12,2017,San Diego,Wind Speed - Resultant,76.6153370635359
4086,12,2017,San Joaquin,Wind Speed - Resultant,108.5234523901099
4087,12,2017,San Luis Obispo,Wind Speed - Resultant,77.97854483870968
4088,12,2017,Santa Barbara,Wind Speed - Resultant,78.70747072674418
4089,12,2017,Santa Clara,Wind Speed - Resultant,102.68097267741936
4090,12,2017,Shasta,Wind Speed - Resultant,60.13149377419355
4091,12,2017,Stanislaus,Wind Speed - Resultant,97.71582661290323
4092,12,2017,Sutter,Wind Speed - Resultant,105.43534946774194
4093,12,2017,Tulare,Wind Speed - Resultant,79.819561
4094,12,2017,Tuolumne,Wind Speed - Resultant,98.2787924516129
4095,12,2017,Ventura,Wind Speed - Resultant,61.89762498924732
4096,12,2017,Yolo,Wind Speed - Resultant,120.88568543548388
191,1,2018,Amador,Wind Speed - Resultant,79.84748652419356
192,1,2018,Butte,Wind Speed - Resultant,89.39118111290324
193,1,2018,Calaveras,Wind Speed - Resultant,91.64253046774193
194,1,2018,Colusa,Wind Speed - Resultant,89.12244624193548
195,1,2018,El Dorado,Wind Speed - Resultant,87.06018379032258
196,1,2018,Fresno,Wind Speed - Resultant,95.29569233943089
197,1,2018,Glenn,Wind Speed - Resultant,106.45611562903227
198,1,2018,Imperial,Wind Speed - Resultant,107.96228887096774
199,1,2018,Inyo,Wind Speed - Resultant,104.83415742137096
200,1,2018,Kern,Wind Speed - Resultant,94.97137511363637
201,1,2018,Kings,Wind Speed - Resultant,100.7739684516129
202,1,2018,Los Angeles,Wind Speed - Resultant,87.3139556061828
203,1,2018,Madera,Wind Speed - Resultant,96.96760752419355
204,1,2018,Mariposa,Wind Speed - Resultant,61.589986564516124
205,1,2018,Merced,Wind Speed - Resultant,93.82170691935484
206,1,2018,Mono,Wind Speed - Resultant,90.56610275
207,1,2018,Orange,Wind Speed - Resultant,74.53309953629032
208,1,2018,Placer,Wind Speed - Resultant,88.7690860483871
209,1,2018,Riverside,Wind Speed - Resultant,103.93032211911765
210,1,2018,Sacramento,Wind Speed - Resultant,96.8471642483871
211,1,2018,San Benito,Wind Speed - Resultant,43.047602435483874
212,1,2018,San Bernardino,Wind Speed - Resultant,82.37313360887096
213,1,2018,San Diego,Wind Speed - Resultant,89.06610863172043
214,1,2018,San Joaquin,Wind Speed - Resultant,101.79084726881722
215,1,2018,San Luis Obispo,Wind Speed - Resultant,89.29912679618768
216,1,2018,Santa Barbara,Wind Speed - Resultant,87.74341772839506
217,1,2018,Santa Clara,Wind Speed - Resultant,98.6386804516129
218,1,2018,Shasta,Wind Speed - Resultant,88.18056943548387
219,1,2018,Stanislaus,Wind Speed - Resultant,96.69241545535715
220,1,2018,Sutter,Wind Speed - Resultant,97.30315862903225
221,1,2018,Tulare,Wind Speed - Resultant,86.92487321774195
222,1,2018,Tuolumne,Wind Speed - Resultant,92.52916661290323
223,1,2018,Ventura,Wind Speed - Resultant,66.38291890053763
224,1,2018,Yolo,Wind Speed - Resultant,113.13173874193548
548,2,2018,Amador,Wind Speed - Resultant,80.30708945535714
549,2,2018,Butte,Wind Speed - Resultant,94.36903232738095
550,2,2018,Calaveras,Wind Speed - Resultant,95.59473669642857
551,2,2018,Colusa,Wind Speed - Resultant,71.509077375
552,2,2018,El Dorado,Wind Speed - Resultant,88.34518526785715
553,2,2018,Fresno,Wind Speed - Resultant,99.22453338520408
554,2,2018,Glenn,Wind Speed - Resultant,127.90014876785713
555,2,2018,Imperial,Wind Speed - Resultant,102.54632437946428
556,2,2018,Inyo,Wind Speed - Resultant,111.98579081666666
557,2,2018,Kern,Wind Speed - Resultant,99.17123199094203
558,2,2018,Kings,Wind Speed - Resultant,113.07379013690476
559,2,2018,Los Angeles,Wind Speed - Resultant,89.42125100744047
560,2,2018,Madera,Wind Speed - Resultant,105.18254024107144
561,2,2018,Mariposa,Wind Speed - Resultant,75.42801821428573
562,2,2018,Merced,Wind Speed - Resultant,93.86309528571428
563,2,2018,Mono,Wind Speed - Resultant,91.60807288392857
564,2,2018,Orange,Wind Speed - Resultant,83.80646429017858
565,2,2018,Placer,Wind Speed - Resultant,94.10721723214286
566,2,2018,Riverside,Wind Speed - Resultant,109.03069516666666
567,2,2018,Sacramento,Wind Speed - Resultant,101.94765915357142
568,2,2018,San Benito,Wind Speed - Resultant,46.97038576785714
569,2,2018,San Bernardino,Wind Speed - Resultant,90.377198265625
570,2,2018,San Diego,Wind Speed - Resultant,90.86818702976191
571,2,2018,San Joaquin,Wind Speed - Resultant,124.15944939285716
572,2,2018,San Luis Obispo,Wind Speed - Resultant,90.55464981818182
573,2,2018,Santa Barbara,Wind Speed - Resultant,93.3793969921875
574,2,2018,Santa Clara,Wind Speed - Resultant,117.17342756
575,2,2018,Shasta,Wind Speed - Resultant,65.45043023214285
576,2,2018,Stanislaus,Wind Speed - Resultant,110.89832591071429
577,2,2018,Sutter,Wind Speed - Resultant,102.22886901785715
578,2,2018,Tulare,Wind Speed - Resultant,89.78503259375
579,2,2018,Tuolumne,Wind Speed - Resultant,102.7974986
580,2,2018,Ventura,Wind Speed - Resultant,76.01362464880953
581,2,2018,Yolo,Wind Speed - Resultant,127.50850339285715
906,3,2018,Amador,Wind Speed - Resultant,81.89538328925619
907,3,2018,Butte,Wind Speed - Resultant,87.67588834408602
908,3,2018,Calaveras,Wind Speed - Resultant,91.99998777419354
909,3,2018,Colusa,Wind Speed - Resultant,85.90753275806452
910,3,2018,El Dorado,Wind Speed - Resultant,90.54530899180328
911,3,2018,Fresno,Wind Speed - Resultant,99.26086221794871
912,3,2018,Glenn,Wind Speed - Resultant,110.33897841935485
913,3,2018,Imperial,Wind Speed - Resultant,116.02045667338709
914,3,2018,Inyo,Wind Speed - Resultant,105.34950129310344
915,3,2018,Kern,Wind Speed - Resultant,101.25248165217391
916,3,2018,Kings,Wind Speed - Resultant,104.36249998387098
917,3,2018,Los Angeles,Wind Speed - Resultant,93.21588659946237
918,3,2018,Madera,Wind Speed - Resultant,98.89818550806451
919,3,2018,Mariposa,Wind Speed - Resultant,82.95674806818182
920,3,2018,Merced,Wind Speed - Resultant,92.72365588709677
921,3,2018,Mono,Wind Speed - Resultant,97.74797361290322
922,3,2018,Orange,Wind Speed - Resultant,91.5704805
923,3,2018,Placer,Wind Speed - Resultant,88.81666669354838
924,3,2018,Riverside,Wind Speed - Resultant,116.69725407795698
925,3,2018,Sacramento,Wind Speed - Resultant,95.85180564193548
926,3,2018,San Benito,Wind Speed - Resultant,61.62395875806451
927,3,2018,San Bernardino,Wind Speed - Resultant,95.69358392943549
928,3,2018,San Diego,Wind Speed - Resultant,101.80405113719513
929,3,2018,San Joaquin,Wind Speed - Resultant,108.78559053225806
930,3,2018,San Luis Obispo,Wind Speed - Resultant,95.0075170175953
931,3,2018,Santa Barbara,Wind Speed - Resultant,93.58793510799136
932,3,2018,Santa Clara,Wind Speed - Resultant,99.37215806451613
933,3,2018,Shasta,Wind Speed - Resultant,95.79053835294117
934,3,2018,Stanislaus,Wind Speed - Resultant,103.82069891935484
935,3,2018,Sutter,Wind Speed - Resultant,93.76469138709678
936,3,2018,Tulare,Wind Speed - Resultant,92.07689798275862
937,3,2018,Tuolumne,Wind Speed - Resultant,93.09290317741936
938,3,2018,Ventura,Wind Speed - Resultant,85.39812034408602
939,3,2018,Yolo,Wind Speed - Resultant,116.29879032258064
1269,4,2018,Amador,Wind Speed - Resultant,89.46810515
1270,4,2018,Butte,Wind Speed - Resultant,89.40694709444445
1271,4,2018,Calaveras,Wind Speed - Resultant,112.66500003333334
1272,4,2018,Colusa,Wind Speed - Resultant,84.46621158333333
1273,4,2018,El Dorado,Wind Speed - Resultant,89.95775055681818
1274,4,2018,Fresno,Wind Speed - Resultant,123.63004982708334
1275,4,2018,Glenn,Wind Speed - Resultant,101.96624998333333
1276,4,2018,Imperial,Wind Speed - Resultant,112.94086805
1277,4,2018,Inyo,Wind Speed - Resultant,106.89953228452381
1278,4,2018,Kern,Wind Speed - Resultant,112.31355051166666
1279,4,2018,Kings,Wind Speed - Resultant,131.73863426666668
1280,4,2018,Los Angeles,Wind Speed - Resultant,99.1444281236111
1281,4,2018,Madera,Wind Speed - Resultant,129.68180555833334
1282,4,2018,Mariposa,Wind Speed - Resultant,111.38576036363635
1283,4,2018,Merced,Wind Speed - Resultant,121.81461254999999
1284,4,2018,Mono,Wind Speed - Resultant,104.81072915833333
1285,4,2018,Orange,Wind Speed - Resultant,101.8272569375
1286,4,2018,Placer,Wind Speed - Resultant,91.41013889999999
1287,4,2018,Riverside,Wind Speed - Resultant,119.94426669154929
1288,4,2018,Sacramento,Wind Speed - Resultant,101.11616614666667
1289,4,2018,San Benito,Wind Speed - Resultant,62.17206278333333
1290,4,2018,San Bernardino,Wind Speed - Resultant,105.7140808625
1291,4,2018,San Diego,Wind Speed - Resultant,107.56607997727274
1292,4,2018,San Joaquin,Wind Speed - Resultant,129.88256843333332
1293,4,2018,San Luis Obispo,Wind Speed - Resultant,111.16181183939393
1294,4,2018,Santa Barbara,Wind Speed - Resultant,103.70707377111111
1295,4,2018,Santa Clara,Wind Speed - Resultant,127.30625856666667
1296,4,2018,Shasta,Wind Speed - Resultant,91.48857741071429
1297,4,2018,Stanislaus,Wind Speed - Resultant,131.58552085
1298,4,2018,Sutter,Wind Speed - Resultant,100.2401421122449
1299,4,2018,Tehama,Wind Speed - Resultant,94.32837553125
1300,4,2018,Tulare,Wind Speed - Resultant,105.8105221259542
1301,4,2018,Tuolumne,Wind Speed - Resultant,102.63442938333333
1302,4,2018,Ventura,Wind Speed - Resultant,95.59294171764705
1303,4,2018,Yolo,Wind Speed - Resultant,115.37119865
1644,5,2018,Amador,Wind Speed - Resultant,94.86021504838709
1645,5,2018,Butte,Wind Speed - Resultant,90.97992151612904
1646,5,2018,Calaveras,Wind Speed - Resultant,118.28575266129032
1647,5,2018,Colusa,Wind Speed - Resultant,73.39206993548387
1648,5,2018,El Dorado,Wind Speed - Resultant,93.43366866532259
1649,5,2018,Fresno,Wind Speed - Resultant,138.04169876612903
1650,5,2018,Glenn,Wind Speed - Resultant,87.85141132258065
1651,5,2018,Imperial,Wind Speed - Resultant,107.84544297177419
1652,5,2018,Inyo,Wind Speed - Resultant,108.16684747235024
1653,5,2018,Kern,Wind Speed - Resultant,117.33542422006472
1654,5,2018,Kings,Wind Speed - Resultant,144.08703362903228
1655,5,2018,Los Angeles,Wind Speed - Resultant,100.6840350860215
1656,5,2018,Madera,Wind Speed - Resultant,148.14879032258065
1657,5,2018,Mariposa,Wind Speed - Resultant,103.02149804838709
1658,5,2018,Merced,Wind Speed - Resultant,141.01915320967743
1659,5,2018,Mono,Wind Speed - Resultant,97.42458818604652
1660,5,2018,Orange,Wind Speed - Resultant,104.33857526612903
1661,5,2018,Placer,Wind Speed - Resultant,89.47096777419354
1662,5,2018,Riverside,Wind Speed - Resultant,124.21250266756756
1663,5,2018,Sacramento,Wind Speed - Resultant,100.86509822903226
1664,5,2018,San Benito,Wind Speed - Resultant,65.40994106451613
1665,5,2018,San Bernardino,Wind Speed - Resultant,113.7737961728395
1666,5,2018,San Diego,Wind Speed - Resultant,116.81646170430108
1667,5,2018,San Joaquin,Wind Speed - Resultant,133.0562678763441
1668,5,2018,San Luis Obispo,Wind Speed - Resultant,118.83504439296189
1669,5,2018,Santa Barbara,Wind Speed - Resultant,103.37350203110599
1670,5,2018,Santa Clara,Wind Speed - Resultant,135.13717861290323
1671,5,2018,Shasta,Wind Speed - Resultant,76.89551196774194
1672,5,2018,Stanislaus,Wind Speed - Resultant,139.09654858870968
1673,5,2018,Sutter,Wind Speed - Resultant,105.82481975
1674,5,2018,Tehama,Wind Speed - Resultant,117.41552085416667
1675,5,2018,Tulare,Wind Speed - Resultant,108.85375109210526
1676,5,2018,Tuolumne,Wind Speed - Resultant,103.2063171451613
1677,5,2018,Ventura,Wind Speed - Resultant,108.80653066772152
1678,5,2018,Yolo,Wind Speed - Resultant,105.88642479032258
2014,6,2018,Amador,Wind Speed - Resultant,92.17361110833333
2015,6,2018,Butte,Wind Speed - Resultant,94.07905677222223
2016,6,2018,Calaveras,Wind Speed - Resultant,113.3034722
2017,6,2018,Colusa,Wind Speed - Resultant,76.66868056666667
2018,6,2018,El Dorado,Wind Speed - Resultant,90.18043407083333
2019,6,2018,Fresno,Wind Speed - Resultant,132.49009640212765
2020,6,2018,Glenn,Wind Speed - Resultant,97.69311419642858
2021,6,2018,Imperial,Wind Speed - Resultant,88.3958885875
2022,6,2018,Inyo,Wind Speed - Resultant,102.99981574761905
2023,6,2018,Kern,Wind Speed - Resultant,112.19450045833332
2024,6,2018,Kings,Wind Speed - Resultant,142.9771064888889
2025,6,2018,Los Angeles,Wind Speed - Resultant,99.42497090277777
2026,6,2018,Madera,Wind Speed - Resultant,143.9517566083333
2027,6,2018,Mariposa,Wind Speed - Resultant,103.84123621666667
2028,6,2018,Merced,Wind Speed - Resultant,139.32104168333333
2029,6,2018,Mono,Wind Speed - Resultant,102.63281310555556
2030,6,2018,Orange,Wind Speed - Resultant,108.47895834166667
2031,6,2018,Placer,Wind Speed - Resultant,93.85819446666666
2032,6,2018,Riverside,Wind Speed - Resultant,114.94288755833334
2033,6,2018,Sacramento,Wind Speed - Resultant,105.27237138999999
2034,6,2018,San Benito,Wind Speed - Resultant,53.98752593333334
2035,6,2018,San Bernardino,Wind Speed - Resultant,113.2046467
2036,6,2018,San Diego,Wind Speed - Resultant,115.27520992777778
2037,6,2018,San Joaquin,Wind Speed - Resultant,134.96780093333334
2038,6,2018,San Luis Obispo,Wind Speed - Resultant,115.34474309090909
2039,6,2018,Santa Barbara,Wind Speed - Resultant,96.65487896904762
2040,6,2018,Santa Clara,Wind Speed - Resultant,128.74919376666668
2041,6,2018,Shasta,Wind Speed - Resultant,85.33618053333333
2042,6,2018,Stanislaus,Wind Speed - Resultant,141.33733493333332
2043,6,2018,Sutter,Wind Speed - Resultant,103.26822034745763
2044,6,2018,Tehama,Wind Speed - Resultant,132.0478472833333
2045,6,2018,Tulare,Wind Speed - Resultant,105.13741793666667
2046,6,2018,Tuolumne,Wind Speed - Resultant,104.7354167
2047,6,2018,Ventura,Wind Speed - Resultant,111.24402311666667
2048,6,2018,Yolo,Wind Speed - Resultant,108.81715276666667
2383,7,2018,Amador,Wind Speed - Resultant,91.36723791129033
2384,7,2018,Butte,Wind Speed - Resultant,84.53955940322581
2385,7,2018,Calaveras,Wind Speed - Resultant,112.25846772580645
2386,7,2018,Colusa,Wind Speed - Resultant,85.57063175806451
2387,7,2018,El Dorado,Wind Speed - Resultant,84.23232694545455
2388,7,2018,Fresno,Wind Speed - Resultant,133.11951620425532
2389,7,2018,Glenn,Wind Speed - Resultant,84.46155917741936
2390,7,2018,Imperial,Wind Speed - Resultant,79.39866351209677
2391,7,2018,Inyo,Wind Speed - Resultant,101.93282100744418
2392,7,2018,Kern,Wind Speed - Resultant,110.21994406290324
2393,7,2018,Kings,Wind Speed - Resultant,142.7987077795699
2394,7,2018,Los Angeles,Wind Speed - Resultant,103.73386464919355
2395,7,2018,Madera,Wind Speed - Resultant,145.41032745161291
2396,7,2018,Mariposa,Wind Speed - Resultant,102.35124741935483
2397,7,2018,Merced,Wind Speed - Resultant,145.63689517741935
2398,7,2018,Mono,Wind Speed - Resultant,102.50528672580644
2399,7,2018,Orange,Wind Speed - Resultant,114.57077820967741
2400,7,2018,Placer,Wind Speed - Resultant,85.79327958064516
2401,7,2018,Riverside,Wind Speed - Resultant,110.71199627134988
2402,7,2018,Sacramento,Wind Speed - Resultant,99.24536581935484
2403,7,2018,San Benito,Wind Speed - Resultant,57.99132451612903
2404,7,2018,San Bernardino,Wind Speed - Resultant,113.17685432258065
2405,7,2018,San Diego,Wind Speed - Resultant,119.76545340384615
2406,7,2018,San Joaquin,Wind Speed - Resultant,135.41189658602153
2407,7,2018,San Luis Obispo,Wind Speed - Resultant,115.76063999853373
2408,7,2018,Santa Barbara,Wind Speed - Resultant,99.57538006565657
2409,7,2018,Santa Clara,Wind Speed - Resultant,143.1124554516129
2410,7,2018,Shasta,Wind Speed - Resultant,88.686875
2411,7,2018,Stanislaus,Wind Speed - Resultant,151.12575975
2412,7,2018,Sutter,Wind Speed - Resultant,105.03062072580644
2413,7,2018,Tehama,Wind Speed - Resultant,118.79428766129031
2414,7,2018,Tulare,Wind Speed - Resultant,104.14013928709677
2415,7,2018,Tuolumne,Wind Speed - Resultant,108.20322582258065
2416,7,2018,Ventura,Wind Speed - Resultant,117.4014145
2417,7,2018,Yolo,Wind Speed - Resultant,94.11927538709678
2736,8,2018,Amador,Wind Speed - Resultant,89.98229164516128
2737,8,2018,Butte,Wind Speed - Resultant,83.77879410215053
2738,8,2018,Calaveras,Wind Speed - Resultant,109.41243277419355
2739,8,2018,Colusa,Wind Speed - Resultant,81.92432796774195
2740,8,2018,El Dorado,Wind Speed - Resultant,85.05570726209677
2741,8,2018,Fresno,Wind Speed - Resultant,131.94728824596774
2742,8,2018,Glenn,Wind Speed - Resultant,89.59549727419355
2743,8,2018,Imperial,Wind Speed - Resultant,79.70310817741935
2744,8,2018,Inyo,Wind Speed - Resultant,98.9687534039409
2745,8,2018,Kern,Wind Speed - Resultant,113.88490038204226
2746,8,2018,Kings,Wind Speed - Resultant,143.46743654301076
2747,8,2018,Los Angeles,Wind Speed - Resultant,100.56698603763441
2748,8,2018,Madera,Wind Speed - Resultant,142.82536958064517
2749,8,2018,Mariposa,Wind Speed - Resultant,103.6448924516129
2750,8,2018,Merced,Wind Speed - Resultant,141.9882392419355
2751,8,2018,Mono,Wind Speed - Resultant,102.5860707795699
2752,8,2018,Orange,Wind Speed - Resultant,108.55490591129033
2753,8,2018,Placer,Wind Speed - Resultant,84.25322582258065
2754,8,2018,Riverside,Wind Speed - Resultant,112.85014311171663
2755,8,2018,Sacramento,Wind Speed - Resultant,97.62278479354839
2756,8,2018,San Benito,Wind Speed - Resultant,51.23809646774194
2757,8,2018,San Bernardino,Wind Speed - Resultant,111.65726941129032
2758,8,2018,San Diego,Wind Speed - Resultant,114.13612553513514
2759,8,2018,San Joaquin,Wind Speed - Resultant,130.84545706989246
2760,8,2018,San Luis Obispo,Wind Speed - Resultant,114.85209679178885
2761,8,2018,Santa Barbara,Wind Speed - Resultant,99.31658932901554
2762,8,2018,Santa Clara,Wind Speed - Resultant,148.09238841935482
2763,8,2018,Shasta,Wind Speed - Resultant,77.16337318
2764,8,2018,Stanislaus,Wind Speed - Resultant,153.32637771774193
2765,8,2018,Sutter,Wind Speed - Resultant,107.46273519354838
2766,8,2018,Tehama,Wind Speed - Resultant,110.41680108064516
2767,8,2018,Tulare,Wind Speed - Resultant,104.90017760967741
2768,8,2018,Tuolumne,Wind Speed - Resultant,103.79509401612904
2769,8,2018,Ventura,Wind Speed - Resultant,106.32964750268818
2770,8,2018,Yolo,Wind Speed - Resultant,96.59423162903225
3085,9,2018,Amador,Wind Speed - Resultant,85.97201386666667
3086,9,2018,Butte,Wind Speed - Resultant,84.40753544444443
3087,9,2018,Calaveras,Wind Speed - Resultant,105.9515278
3088,9,2018,Colusa,Wind Speed - Resultant,75.51979163333334
3089,9,2018,El Dorado,Wind Speed - Resultant,84.82272569583333
3090,9,2018,Fresno,Wind Speed - Resultant,125.56248417708333
3091,9,2018,Glenn,Wind Speed - Resultant,96.1292512
3092,9,2018,Imperial,Wind Speed - Resultant,85.33157038750001
3093,9,2018,Inyo,Wind Speed - Resultant,99.50378379666667
3094,9,2018,Kern,Wind Speed - Resultant,101.35352805442176
3095,9,2018,Kings,Wind Speed - Resultant,139.95670391666667
3096,9,2018,Los Angeles,Wind Speed - Resultant,99.72699305694445
3097,9,2018,Madera,Wind Speed - Resultant,136.68935288333333
3098,9,2018,Mariposa,Wind Speed - Resultant,102.659305575
3099,9,2018,Merced,Wind Speed - Resultant,134.30277778333334
3100,9,2018,Mono,Wind Speed - Resultant,100.58295431666667
3101,9,2018,Orange,Wind Speed - Resultant,109.4767534625
3102,9,2018,Placer,Wind Speed - Resultant,88.06592091666667
3103,9,2018,Riverside,Wind Speed - Resultant,114.09902591805555
3104,9,2018,Sacramento,Wind Speed - Resultant,98.35718749666667
3105,9,2018,San Benito,Wind Speed - Resultant,53.42323081666667
3106,9,2018,San Bernardino,Wind Speed - Resultant,106.86579084166667
3107,9,2018,San Diego,Wind Speed - Resultant,109.57576737999999
3108,9,2018,San Joaquin,Wind Speed - Resultant,128.5496870222222
3109,9,2018,San Luis Obispo,Wind Speed - Resultant,105.85333200000001
3110,9,2018,Santa Barbara,Wind Speed - Resultant,94.99115954404763
3111,9,2018,Santa Clara,Wind Speed - Resultant,133.0175483
3112,9,2018,Shasta,Wind Speed - Resultant,80.64448665
3113,9,2018,Stanislaus,Wind Speed - Resultant,144.2387153
3114,9,2018,Sutter,Wind Speed - Resultant,101.33645063793104
3115,9,2018,Tehama,Wind Speed - Resultant,121.37611108333334
3116,9,2018,Tulare,Wind Speed - Resultant,97.36225757666666
3117,9,2018,Tuolumne,Wind Speed - Resultant,104.27423613333333
3118,9,2018,Ventura,Wind Speed - Resultant,104.61771035277778
3119,9,2018,Yolo,Wind Speed - Resultant,104.34520835
3431,10,2018,Amador,Wind Speed - Resultant,80.47425208474576
3432,10,2018,Butte,Wind Speed - Resultant,97.7472604139785
3433,10,2018,Calaveras,Wind Speed - Resultant,99.17036291935484
3434,10,2018,Colusa,Wind Speed - Resultant,56.02950264516129
3435,10,2018,El Dorado,Wind Speed - Resultant,83.02304893902439
3436,10,2018,Fresno,Wind Speed - Resultant,103.69115073790323
3437,10,2018,Glenn,Wind Speed - Resultant,131.41964283333334
3438,10,2018,Imperial,Wind Speed - Resultant,106.55249547580645
3439,10,2018,Inyo,Wind Speed - Resultant,108.7329570709812
3440,10,2018,Kern,Wind Speed - Resultant,97.25721755852842
3441,10,2018,Kings,Wind Speed - Resultant,120.25863554838709
